Country,Date,realGDP,realPersInc,unempRate,indProd,retailSales,recBinary
Denmark,4/1/2002,99.64,118.4690299,0.043,115.5,94.5764,1
Denmark,5/1/2002,99.54,117.9757634,0.044,113.8,95.4761,1
Denmark,6/1/2002,99.45,117.3886989,0.045,112.7,95.4761,1
Denmark,7/1/2002,99.36,116.7899995,0.048,114.1,95.976,1
Denmark,8/1/2002,99.26,116.2514721,0.05,112.9,95.876,1
Denmark,9/1/2002,99.14,115.8173268,0.05,113.8,96.3759,1
Denmark,10/1/2002,99.01,115.5271834,0.049,117.6,96.176,1
Denmark,11/1/2002,98.89,115.401071,0.048,114.2,95.7761,1
Denmark,12/1/2002,98.75,115.4086567,0.047,112.7,95.976,1
Denmark,1/1/2003,98.6,115.5114758,0.048,113.7,96.9758,1
Denmark,2/1/2003,98.42,115.6165805,0.05,115.9,97.5756,1
Denmark,3/1/2003,98.21,115.4958744,0.052,112.6,97.0757,1
Denmark,4/1/2003,98,114.9012679,0.054,114.6,97.4756,1
Denmark,5/1/2003,97.83,113.7651535,0.056,112.8,98.0755,1
Denmark,6/1/2003,97.73,112.4519996,0.056,113.5,97.8755,1
Denmark,7/1/2003,97.73,111.388989,0.054,113.5,98.3754,1
Denmark,8/1/2003,97.83,110.8549544,0.054,115.4,98.8753,0
Denmark,9/1/2003,98.01,110.7859018,0.055,117,98.8753,0
Denmark,10/1/2003,98.24,111.0694583,0.057,114.8,99.4751,0
Denmark,11/1/2003,98.46,111.5718566,0.058,112.8,98.4754,0
Denmark,12/1/2003,98.65,112.1115954,0.058,111.2,98.8753,0
Denmark,1/1/2004,98.79,112.5009792,0.058,111.3,99.1752,0
Denmark,2/1/2004,98.88,112.6004174,0.057,111.7,100.075,0
Denmark,3/1/2004,98.94,112.3739607,0.055,112.9,101.2747,0
Denmark,4/1/2004,98.97,111.7995714,0.055,114.3,101.6746,0
Denmark,5/1/2004,98.99,110.9247842,0.054,114.1,100.8748,0
Denmark,6/1/2004,98.99,109.9419066,0.055,114.3,102.2744,0
Denmark,7/1/2004,99,109.0609016,0.056,111.9,103.1742,0
Denmark,8/1/2004,99.02,108.4354755,0.056,111.5,103.7741,0
Denmark,9/1/2004,99.06,108.1062493,0.056,112.1,104.074,0
Denmark,10/1/2004,99.09,108.099764,0.054,110.3,105.8735,0
Denmark,11/1/2004,99.12,108.3775709,0.053,112.8,106.6733,0
Denmark,12/1/2004,99.14,108.7750017,0.053,111.3,106.5734,0
Denmark,1/1/2005,99.18,109.1135109,0.053,113.7,106.0735,0
Denmark,2/1/2005,99.26,109.2815475,0.052,113,106.5734,0
Denmark,3/1/2005,99.39,109.2932927,0.052,117,106.3734,0
Denmark,4/1/2005,99.55,109.1766426,0.052,119.8,107.7731,0
Denmark,5/1/2005,99.7,108.9463104,0.05,117.6,106.8733,0
Denmark,6/1/2005,99.8,108.5930977,0.05,116.8,108.073,0
Denmark,7/1/2005,99.86,108.1060703,0.05,110.5,107.7731,0
Denmark,8/1/2005,99.89,107.5420465,0.047,116.6,108.6728,0
Denmark,9/1/2005,99.92,107.0766367,0.045,119.5,108.7728,0
Denmark,10/1/2005,100.01,106.8955683,0.043,113.8,108.9728,0
Denmark,11/1/2005,100.16,107.0375156,0.041,112.9,109.4726,0
Denmark,12/1/2005,100.41,107.2918868,0.041,117,109.4726,0
Denmark,1/1/2006,100.75,107.4255385,0.041,118.8,110.2724,0
Denmark,2/1/2006,101.17,107.3169912,0.042,120.7,110.1725,0
Denmark,3/1/2006,101.64,107.0277799,0.042,118.6,110.3724,0
Denmark,4/1/2006,102.07,106.636274,0.042,118,110.4724,0
Denmark,5/1/2006,102.39,106.2125446,0.041,122,112.5719,0
Denmark,6/1/2006,102.56,105.8135107,0.04,121.3,112.2719,0
Denmark,7/1/2006,102.58,105.4947415,0.038,118.6,112.072,1
Denmark,8/1/2006,102.5,105.301085,0.037,119.6,112.172,1
Denmark,9/1/2006,102.37,105.2609554,0.036,115,111.7721,1
Denmark,10/1/2006,102.23,105.4002842,0.035,121,112.172,1
Denmark,11/1/2006,102.1,105.6867858,0.036,120,113.2717,1
Denmark,12/1/2006,101.99,106.0018583,0.038,122.1,113.3717,1
Denmark,1/1/2007,101.9,106.2213271,0.041,116.5,113.1717,1
Denmark,2/1/2007,101.83,106.2903511,0.039,118.6,112.6718,1
Denmark,3/1/2007,101.79,106.253531,0.037,114.6,113.8715,1
Denmark,4/1/2007,101.77,106.1630225,0.035,113.9,112.8718,1
Denmark,5/1/2007,101.82,106.0652852,0.036,112.7,112.072,1
Denmark,6/1/2007,101.94,105.9988753,0.037,115.4,113.5716,1
Denmark,7/1/2007,102.12,106.0010552,0.04,114,113.7716,1
Denmark,8/1/2007,102.35,106.0792638,0.04,115.7,114.5714,1
Denmark,9/1/2007,102.59,106.2009017,0.041,113.1,114.7713,1
Denmark,10/1/2007,102.82,106.3310584,0.037,118.8,114.1715,1
Denmark,11/1/2007,102.99,106.4542362,0.037,117.4,113.8715,1
Denmark,12/1/2007,103.1,106.5801559,0.033,114.5,113.6716,1
Denmark,1/1/2008,103.12,106.7192599,0.032,117.4,113.7716,1
Denmark,2/1/2008,103.06,106.8471535,0.032,114.2,114.2714,1
Denmark,3/1/2008,102.93,106.8956501,0.032,116.2,113.2717,1
Denmark,4/1/2008,102.74,106.7958413,0.033,115,113.6716,1
Denmark,5/1/2008,102.5,106.548302,0.035,114.6,113.3717,1
Denmark,6/1/2008,102.21,106.2381325,0.037,113.1,111.872,1
Denmark,7/1/2008,101.86,105.9540046,0.038,112.8,110.9723,1
Denmark,8/1/2008,101.44,105.7362555,0.039,112.5,109.9725,1
Denmark,9/1/2008,100.94,105.5683182,0.039,111.1,109.8725,1
Denmark,10/1/2008,100.39,105.4302926,0.039,110.3,108.7728,1
Denmark,11/1/2008,99.81,105.3002415,0.043,108,108.2729,1
Denmark,12/1/2008,99.24,105.1539062,0.047,108,107.3732,1
Denmark,1/1/2009,98.68,104.9676813,0.049,104.7,107.7731,1
Denmark,2/1/2009,98.16,104.7394765,0.051,101.8,107.6731,1
Denmark,3/1/2009,97.69,104.4909288,0.055,98.3,107.3732,1
Denmark,4/1/2009,97.29,104.242207,0.059,96.5,107.3732,1
Denmark,5/1/2009,96.99,103.9436597,0.065,94.5,107.0732,1
Denmark,6/1/2009,96.82,103.4711092,0.063,97.3,107.2732,1
Denmark,7/1/2009,96.76,102.7057313,0.064,96.4,107.5731,1
Denmark,8/1/2009,96.78,101.7480672,0.068,97,106.8733,0
Denmark,9/1/2009,96.86,100.9252952,0.073,93.7,106.3734,0
Denmark,10/1/2009,96.99,100.5623595,0.076,93.6,106.6733,0
Denmark,11/1/2009,97.16,100.6926599,0.072,95.2,105.5736,0
Denmark,12/1/2009,97.37,101.0580515,0.072,89.8,106.1735,0
Denmark,1/1/2010,97.62,101.3913852,0.073,95.3,105.1737,0
Denmark,2/1/2010,97.89,101.5051966,0.077,96.4,105.3737,0
Denmark,3/1/2010,98.18,101.2891501,0.078,98.2,105.4736,0
Denmark,4/1/2010,98.49,100.6472763,0.079,100,105.3737,0
Denmark,5/1/2010,98.81,99.71344146,0.077,99.8,106.1735,0
Denmark,6/1/2010,99.13,98.83683438,0.078,99.5,106.2734,0
Denmark,7/1/2010,99.43,98.36208976,0.077,99.6,105.8735,0
Denmark,8/1/2010,99.67,98.3844147,0.077,93.5,105.0737,0
Denmark,9/1/2010,99.83,98.77284261,0.078,102.4,104.7738,0
Denmark,10/1/2010,99.94,99.38780207,0.078,100.7,104.7738,0
Denmark,11/1/2010,100.01,100.0820771,0.078,99.4,104.5739,0
Denmark,12/1/2010,100.07,100.7017426,0.079,99.1,104.3739,0
Denmark,1/1/2011,100.14,101.1032164,0.079,100.3,104.2739,0
Denmark,2/1/2011,100.21,101.3272026,0.079,97.9,103.974,0
Denmark,3/1/2011,100.29,101.5709372,0.077,100.3,103.2742,0
Denmark,4/1/2011,100.34,102.0186054,0.075,100.8,103.7741,1
Denmark,5/1/2011,100.33,102.5560654,0.075,105.7,102.3744,1
Denmark,6/1/2011,100.26,102.8239391,0.076,102.1,101.8745,1
Denmark,7/1/2011,100.16,102.4865109,0.077,97.1,101.5746,1
Denmark,8/1/2011,100.07,101.6947483,0.077,99,101.9745,1
Denmark,9/1/2011,100.02,100.9867827,0.078,98.7,101.7746,1
Denmark,10/1/2011,100.01,100.8732532,0.079,98.7,101.4746,1
Denmark,11/1/2011,100.02,101.2931861,0.08,98.9,100.9748,1
Denmark,12/1/2011,100.03,101.7455789,0.078,97.6,101.0747,1
Denmark,1/1/2012,100.02,101.7524494,0.078,98.1,100.7748,1
Denmark,2/1/2012,99.99,101.3250307,0.077,100.5,99.7751,1
Denmark,3/1/2012,99.96,100.8389573,0.079,98.4,100.4749,1
Denmark,4/1/2012,99.92,100.6496887,0.081,97,99.3752,1
Denmark,5/1/2012,99.87,100.7207487,0.082,100,99.5751,1
Denmark,6/1/2012,99.81,100.733199,0.08,98.5,98.5754,1
Denmark,7/1/2012,99.75,100.3965287,0.078,101.6,98.4754,1
Denmark,8/1/2012,99.68,99.86902394,0.078,99.2,98.1755,1
Denmark,9/1/2012,99.61,99.62188289,0.078,100.2,98.6753,1
Denmark,10/1/2012,99.55,100.08379,0.076,99.6,98.1755,1
Denmark,11/1/2012,99.5,101.0793195,0.074,101.8,97.8755,1
Denmark,12/1/2012,99.49,102.0255955,0.075,99.8,98.3754,1
Denmark,1/1/2013,99.48,102.3742991,0.076,101.2,97.8755,1
Denmark,2/1/2013,99.49,102.0750522,0.076,98.7,97.9755,1
Denmark,3/1/2013,99.49,101.4023224,0.076,98.3,97.3757,1
Denmark,4/1/2013,99.49,100.6277536,0.075,100.2,97.1757,1
Denmark,5/1/2013,99.5,99.92822136,0.075,98.2,97.7756,1
Denmark,6/1/2013,99.52,99.42080742,0.073,98,98.3754,1
Denmark,7/1/2013,99.54,99.21111138,0.074,100.1,98.1755,1
Denmark,8/1/2013,99.55,99.29097759,0.073,96.2,97.7756,1
Denmark,9/1/2013,99.53,99.58284377,0.071,95.8,97.8755,1
Denmark,10/1/2013,99.5,100.004289,0.072,102.7,97.2757,1
Denmark,11/1/2013,99.45,100.4329578,0.071,100.3,97.5756,1
Denmark,12/1/2013,99.39,100.7229351,0.074,101.5,97.8755,1
Denmark,1/1/2014,99.32,100.7447963,0.071,100.7,97.8755,1
Denmark,2/1/2014,99.25,100.5351294,0.071,102,98.7753,1
Denmark,3/1/2014,99.21,100.2252063,0.068,98.9,98.8753,1
Denmark,4/1/2014,99.2,99.93751862,0.067,99.6,98.9753,1
Denmark,5/1/2014,99.26,99.70096149,0.069,98.2,100.075,0
Denmark,6/1/2014,99.37,99.49282942,0.069,97.4,99.0752,0
Denmark,7/1/2014,99.52,99.28970034,0.069,97.5,98.7753,0
Denmark,8/1/2014,99.67,99.06654453,0.069,102.8,99.2752,0
Denmark,9/1/2014,99.79,98.79747564,0.069,101.3,98.4754,0
Denmark,10/1/2014,99.88,98.46053376,0.069,100.4,98.9753,0
Denmark,11/1/2014,99.94,98.06800328,0.068,100.1,99.4751,0
Denmark,12/1/2014,99.98,97.64980078,0.065,100.2,99.5751,0
Denmark,1/1/2015,100,97.23760282,0.064,97.3,99.875,0
Denmark,2/1/2015,100.01,96.87656534,0.064,98.5,99.975,0
Denmark,3/1/2015,100,96.61854993,0.066,102.1,100.5749,0
Denmark,4/1/2015,99.97,96.50347297,0.065,101.1,99.3752,0
Denmark,5/1/2015,99.92,96.47513022,0.064,100.8,97.9755,0
Denmark,6/1/2015,99.85,96.43112538,0.063,105.2,99.1752,0
Denmark,7/1/2015,99.77,96.28637152,0.063,100.1,100.175,0
Denmark,8/1/2015,99.7,96.09122909,0.062,103.5,100.4749,0
Denmark,9/1/2015,99.64,95.95892558,0.061,99.8,100.2749,0
Denmark,10/1/2015,99.61,95.97774072,0.061,96.8,100.6748,0
Denmark,11/1/2015,99.63,96.04901868,0.061,95.6,100.5749,0
Denmark,12/1/2015,99.7,95.99031854,0.06,99.2,100.8748,0
Denmark,1/1/2016,99.83,95.65497083,0.06,104.6,100.9748,0
Denmark,2/1/2016,99.99,95.15312734,0.06,100,100.7748,0
Denmark,3/1/2016,100.18,94.70607374,0.06,103.6,99.975,0
Denmark,4/1/2016,100.37,94.49817506,0.061,102,101.2747,0
Denmark,5/1/2016,100.55,94.45878037,0.06,103.3,101.2747,0
Denmark,6/1/2016,100.7,94.41071637,0.06,101.9,101.5746,0
Denmark,7/1/2016,100.82,94.20992531,0.06,107.7,101.0747,0
Denmark,8/1/2016,100.92,93.93197907,0.06,106.8,101.2747,0
Denmark,9/1/2016,100.99,93.74098923,0.062,93.8,101.3747,0
Denmark,10/1/2016,101.03,93.76485119,0.061,108.6,102.8743,0
Denmark,11/1/2016,101.05,93.90139382,0.059,108.7,102.1745,0
Denmark,12/1/2016,101.05,93.958953,0.058,109.6,101.5746,1
Denmark,1/1/2017,101.03,93.77966117,0.06,103,101.7746,1
Denmark,2/1/2017,100.97,93.41199805,0.062,106.8,101.7746,1
Denmark,3/1/2017,100.88,92.98187842,0.06,108.3,101.7746,1
Denmark,4/1/2017,100.73,92.59429445,0.058,106.4,101.9745,1
Denmark,5/1/2017,100.54,92.23125316,0.059,108.2,101.7746,1
Denmark,6/1/2017,100.32,91.83024625,0.059,107.7,101.5746,1
Denmark,7/1/2017,100.1,91.35728356,0.06,104.3,101.8745,1
Denmark,8/1/2017,99.92,90.93897963,0.059,108.9,101.6746,1
Denmark,9/1/2017,99.82,90.7580086,0.057,102.7,102.2744,1
Denmark,10/1/2017,99.81,90.94263433,0.056,105.3,102.0745,1
Denmark,11/1/2017,99.85,91.32651266,0.054,106.5,102.8743,0
Denmark,12/1/2017,99.94,91.64415032,0.054,107.2,103.0742,0
Denmark,1/1/2018,100.03,91.67810351,0.052,107.8,103.0742,0
Denmark,2/1/2018,100.1,91.46149832,0.052,107,102.5744,0
Denmark,3/1/2018,100.15,91.10875262,0.05,107.2,102.6743,0
Denmark,4/1/2018,100.16,90.71968968,0.053,107.2,103.2742,0
Denmark,5/1/2018,100.16,90.32075801,0.052,104.9,104.3739,0
Denmark,6/1/2018,100.16,89.91546245,0.051,105.6,103.974,0
Denmark,7/1/2018,100.17,89.52224547,0.051,108.3,103.6741,0
Denmark,8/1/2018,100.17,89.23169073,0.049,106.2,103.874,0
Denmark,9/1/2018,100.18,89.15612032,0.049,107.6,104.3739,0
Denmark,10/1/2018,100.17,89.35733171,0.048,109.5,103.974,0
Denmark,11/1/2018,100.14,89.66224575,0.052,109.8,104.7738,0
Denmark,12/1/2018,100.1,89.82958862,0.051,119.9,103.974,0
Denmark,1/1/2019,100.05,89.68603349,0.053,110.7,103.5741,0
Denmark,2/1/2019,100.02,89.36246496,0.051,109.6,104.174,0
Denmark,3/1/2019,100,89.07486138,0.053,113.2,104.8738,0
Denmark,4/1/2019,100.01,88.98960624,0.052,112.6,104.3739,0
Denmark,5/1/2019,100.02,89.05922988,0.049,117.8,103.974,0
Denmark,6/1/2019,100.02,89.17863849,0.047,109.4,104.5739,0
Denmark,7/1/2019,100,89.25304365,0.048,113.6,104.5739,0
Denmark,8/1/2019,99.98,89.23045724,0.049,110.1,104.7738,0
Denmark,9/1/2019,99.96,89.07,0.052,112.6,104.8738,0
Canada,10/1/1999,100.99,132.89,0.072,91.85,62.9586,0
Canada,11/1/1999,101.17,132.7481646,0.069,93.03,63.3758,0
Canada,12/1/1999,101.36,132.5542223,0.068,94.48,64.1214,0
Canada,1/1/2000,101.55,132.3167991,0.068,94.84,64.4165,0
Canada,2/1/2000,101.71,132.0481042,0.069,94.48,64.0687,0
Canada,3/1/2000,101.86,131.7741522,0.069,95.57,64.8218,0
Canada,4/1/2000,101.97,131.5242819,0.067,95.3,64.2403,0
Canada,5/1/2000,102.04,131.3092449,0.066,96.75,64.7196,0
Canada,6/1/2000,102.07,131.0708132,0.067,97.07,64.7044,1
Canada,7/1/2000,102.05,130.7347621,0.068,97.08,65.8707,1
Canada,8/1/2000,101.99,130.2720476,0.07,98.06,66.146,1
Canada,9/1/2000,101.88,129.8151467,0.069,98.03,66.5981,1
Canada,10/1/2000,101.73,129.5326105,0.07,98.24,65.8397,1
Canada,11/1/2000,101.56,129.5337332,0.069,98.23,65.6203,1
Canada,12/1/2000,101.39,129.7237159,0.068,98.33,65.7416,1
Canada,1/1/2001,101.21,129.9638598,0.069,95.82,66.5782,1
Canada,2/1/2001,101.03,130.1461632,0.07,95.59,65.9061,1
Canada,3/1/2001,100.83,130.2644963,0.071,94.87,66.1527,1
Canada,4/1/2001,100.61,130.3338347,0.071,95.19,66.7193,1
Canada,5/1/2001,100.38,130.37072,0.07,95.32,66.741,1
Canada,6/1/2001,100.15,130.3967025,0.072,94.38,66.488,1
Canada,7/1/2001,99.94,130.4343153,0.071,93.06,66.5565,1
Canada,8/1/2001,99.77,130.4754014,0.072,93.56,66.8206,1
Canada,9/1/2001,99.65,130.4172056,0.072,92.12,65.4121,1
Canada,10/1/2001,99.61,130.1388454,0.073,92.4,66.9591,1
Canada,11/1/2001,99.63,129.5740187,0.075,92.48,68.7603,0
Canada,12/1/2001,99.7,128.8186018,0.081,90.68,69.8279,0
Canada,1/1/2002,99.8,127.9984457,0.08,93.87,70.8309,0
Canada,2/1/2002,99.9,127.2301844,0.079,95.13,70.0192,0
Canada,3/1/2002,99.98,126.6040468,0.079,94.98,69.6938,0
Canada,4/1/2002,100.04,126.2054777,0.077,96.34,69.9632,0
Canada,5/1/2002,100.07,126.0583302,0.077,96.28,69.4206,0
Canada,6/1/2002,100.1,126.0162938,0.077,95.59,70.4985,0
Canada,7/1/2002,100.11,125.9040511,0.076,96.58,70.1038,1
Canada,8/1/2002,100.1,125.6207363,0.074,96.38,70.2183,1
Canada,9/1/2002,100.08,125.2638816,0.075,95.51,69.8836,1
Canada,10/1/2002,100.04,124.9635007,0.075,96.15,70.6203,1
Canada,11/1/2002,99.98,124.7578121,0.075,95.55,70.0645,1
Canada,12/1/2002,99.9,124.4490485,0.076,94.48,70.5143,1
Canada,1/1/2003,99.78,123.8026503,0.074,95.52,70.8742,1
Canada,2/1/2003,99.64,122.8035617,0.074,95.67,71.8048,1
Canada,3/1/2003,99.46,121.9812233,0.074,95.32,71.3058,1
Canada,4/1/2003,99.27,121.9468501,0.076,94.97,71.2104,1
Canada,5/1/2003,99.08,122.9506641,0.078,95.03,71.8572,1
Canada,6/1/2003,98.92,124.3786662,0.076,94.59,72.1758,1
Canada,7/1/2003,98.79,125.4914458,0.076,95.62,72.6935,1
Canada,8/1/2003,98.7,125.8534091,0.078,94.34,72.5392,1
Canada,9/1/2003,98.64,125.7310573,0.079,96.21,71.8241,1
Canada,10/1/2003,98.62,125.4892157,0.076,96.76,72.0028,1
Canada,11/1/2003,98.64,125.3764849,0.074,96.84,71.8136,0
Canada,12/1/2003,98.68,125.3821536,0.074,97.03,70.9998,0
Canada,1/1/2004,98.75,125.4601842,0.073,96.63,71.9606,0
Canada,2/1/2004,98.85,125.520968,0.074,96.3,73.5556,0
Canada,3/1/2004,98.99,125.3810217,0.073,97.47,73.4646,0
Canada,4/1/2004,99.14,124.8458293,0.072,97.3,72.371,0
Canada,5/1/2004,99.32,123.9045283,0.071,96.88,72.3453,0
Canada,6/1/2004,99.48,122.9284199,0.072,98.3,72.35,0
Canada,7/1/2004,99.64,122.3346481,0.07,97.63,72.6065,0
Canada,8/1/2004,99.76,122.2868716,0.07,98.16,73.2897,0
Canada,9/1/2004,99.84,122.4392063,0.07,98.65,74.2201,0
Canada,10/1/2004,99.89,122.3865845,0.071,98.56,74.4044,0
Canada,11/1/2004,99.9,121.9465454,0.072,98.57,74.9617,0
Canada,12/1/2004,99.88,121.3689634,0.071,98.62,74.2341,0
Canada,1/1/2005,99.86,120.9521251,0.069,99.89,75.7009,0
Canada,2/1/2005,99.85,120.8591648,0.07,98.88,76.6662,0
Canada,3/1/2005,99.87,120.9995677,0.069,97.85,75.3931,0
Canada,4/1/2005,99.93,121.2548973,0.068,99.09,74.9593,0
Canada,5/1/2005,100.04,121.5090305,0.07,99.93,75.2158,0
Canada,6/1/2005,100.18,121.6500403,0.068,99.27,76.5147,0
Canada,7/1/2005,100.36,121.5676228,0.067,99.56,76.9064,0
Canada,8/1/2005,100.54,121.2526986,0.067,100.42,75.7708,0
Canada,9/1/2005,100.73,120.8736692,0.067,100.59,74.8054,0
Canada,10/1/2005,100.89,120.6155997,0.067,100.68,76.0087,0
Canada,11/1/2005,101.04,120.5636335,0.063,101.45,76.7012,0
Canada,12/1/2005,101.14,120.63354,0.066,102.13,77.058,0
Canada,1/1/2006,101.2,120.7247942,0.066,101.7,77.9021,0
Canada,2/1/2006,101.22,120.7447312,0.064,101.46,78.569,0
Canada,3/1/2006,101.18,120.6135681,0.064,101.61,78.7323,0
Canada,4/1/2006,101.11,120.2543429,0.063,100.96,79.3642,0
Canada,5/1/2006,101.03,119.6938137,0.061,100.61,78.8815,0
Canada,6/1/2006,100.94,119.1231275,0.061,100.08,79.4948,0
Canada,7/1/2006,100.87,118.7453923,0.064,100.12,80.4112,0
Canada,8/1/2006,100.82,118.6115811,0.064,99.41,80.0637,0
Canada,9/1/2006,100.79,118.5394671,0.064,97.77,79.9355,0
Canada,10/1/2006,100.79,118.3297883,0.061,97.58,80.0661,0
Canada,11/1/2006,100.83,117.9286891,0.062,97.5,80.5161,0
Canada,12/1/2006,100.9,117.4979013,0.061,98.5,81.8476,0
Canada,1/1/2007,101,117.2142383,0.062,98.08,81.5071,0
Canada,2/1/2007,101.12,117.1384052,0.062,99.13,81.4862,0
Canada,3/1/2007,101.26,117.1645783,0.061,99.31,81.8336,0
Canada,4/1/2007,101.4,117.1749238,0.062,98.87,82.9249,0
Canada,5/1/2007,101.52,117.0902126,0.06,99.1,83.5965,0
Canada,6/1/2007,101.61,116.8847812,0.061,99.37,83.2117,0
Canada,7/1/2007,101.66,116.5381778,0.06,98.32,83.27,0
Canada,8/1/2007,101.67,116.0829915,0.059,98.94,84.4429,1
Canada,9/1/2007,101.65,115.6230202,0.059,98.41,83.3003,1
Canada,10/1/2007,101.6,115.265762,0.058,97.72,83.4869,1
Canada,11/1/2007,101.55,115.0682405,0.06,97.38,84.8277,1
Canada,12/1/2007,101.5,115.0219117,0.06,95.62,86.2081,1
Canada,1/1/2008,101.47,115.1133066,0.059,95.38,86.7258,1
Canada,2/1/2008,101.46,115.3093267,0.059,95.53,85.9866,1
Canada,3/1/2008,101.49,115.5521983,0.061,94.67,86.1825,1
Canada,4/1/2008,101.53,115.7827112,0.06,95.67,86.6862,1
Canada,5/1/2008,101.59,115.9461207,0.06,95.4,86.474,1
Canada,6/1/2008,101.61,115.9931136,0.06,96.08,86.4576,1
Canada,7/1/2008,101.58,115.8758106,0.061,97.6,86.1522,1
Canada,8/1/2008,101.43,115.581141,0.061,96.46,85.9003,1
Canada,9/1/2008,101.15,115.1370133,0.061,95.51,86.2921,1
Canada,10/1/2008,100.71,114.5772937,0.062,95.13,86.0146,1
Canada,11/1/2008,100.15,114.0420828,0.066,93.35,84.0442,1
Canada,12/1/2008,99.49,113.7925284,0.069,90.39,81.5981,1
Canada,1/1/2009,98.79,114.0828078,0.074,88.65,83.1558,1
Canada,2/1/2009,98.12,114.792703,0.08,87.57,82.7803,1
Canada,3/1/2009,97.53,115.3891076,0.081,85.79,83.0532,1
Canada,4/1/2009,97.07,115.3368447,0.083,84.18,83.6291,1
Canada,5/1/2009,96.75,114.5990185,0.086,83.43,83.9346,1
Canada,6/1/2009,96.58,113.6706001,0.087,83.07,84.0232,1
Canada,7/1/2009,96.54,113.0567174,0.087,83.16,84.2401,1
Canada,8/1/2009,96.63,112.877429,0.087,82.91,84.5689,0
Canada,9/1/2009,96.8,112.85496,0.084,84.33,85.7208,0
Canada,10/1/2009,97.05,112.7022746,0.084,84.34,85.7837,0
Canada,11/1/2009,97.32,112.3409258,0.085,85.65,84.0325,0
Canada,12/1/2009,97.6,111.9010552,0.085,85.15,85.5599,0
Canada,1/1/2010,97.85,111.5189083,0.083,86.08,86.4553,0
Canada,2/1/2010,98.07,111.2663711,0.082,87.22,86.5509,0
Canada,3/1/2010,98.25,111.1530357,0.082,88.34,88.6402,0
Canada,4/1/2010,98.39,111.1811927,0.081,88.16,87.5863,0
Canada,5/1/2010,98.52,111.2557351,0.08,90.35,87.0359,0
Canada,6/1/2010,98.64,111.1903081,0.079,90.93,88.0736,0
Canada,7/1/2010,98.77,110.8085376,0.081,90.96,88.1972,0
Canada,8/1/2010,98.92,110.1959734,0.081,90.98,88.2228,0
Canada,9/1/2010,99.08,109.6756708,0.081,90.55,88.5306,0
Canada,10/1/2010,99.24,109.5635876,0.078,91.31,88.2695,0
Canada,11/1/2010,99.4,109.8871466,0.076,91.34,89.6523,0
Canada,12/1/2010,99.53,110.420543,0.076,93.07,88.9877,0
Canada,1/1/2011,99.63,110.9330766,0.077,92.85,88.4514,0
Canada,2/1/2011,99.7,111.2585746,0.077,92.48,88.9131,0
Canada,3/1/2011,99.76,111.285674,0.077,93.53,88.5796,0
Canada,4/1/2011,99.83,110.9159291,0.076,93.89,89.0017,0
Canada,5/1/2011,99.93,110.2358663,0.075,92.25,88.3254,0
Canada,6/1/2011,100.07,109.4840659,0.075,92.82,90.2865,0
Canada,7/1/2011,100.23,108.8893665,0.073,94.47,89.3911,0
Canada,8/1/2011,100.4,108.4563899,0.073,95.47,89.3491,0
Canada,9/1/2011,100.54,108.0113905,0.074,96.11,89.4471,0
Canada,10/1/2011,100.63,107.3923756,0.074,95.47,89.995,0
Canada,11/1/2011,100.67,106.6870445,0.075,95.23,90.1559,1
Canada,12/1/2011,100.66,106.17531,0.074,96.14,91.7742,1
Canada,1/1/2012,100.6,106.1185416,0.076,96.15,90.9045,1
Canada,2/1/2012,100.52,106.4434964,0.075,94.06,90.648,1
Canada,3/1/2012,100.42,106.8276891,0.073,94.23,91.3498,1
Canada,4/1/2012,100.31,106.9619319,0.073,95.07,89.9554,1
Canada,5/1/2012,100.2,106.7983072,0.074,95.02,90.5477,1
Canada,6/1/2012,100.08,106.4771902,0.072,94.47,91.1913,1
Canada,7/1/2012,99.97,106.1312398,0.073,94.11,91.2333,1
Canada,8/1/2012,99.87,105.7393878,0.072,93.17,90.7972,1
Canada,9/1/2012,99.79,105.1733834,0.073,92.86,90.7552,1
Canada,10/1/2012,99.74,104.3310747,0.074,92.83,90.8788,1
Canada,11/1/2012,99.72,103.4597952,0.072,93.78,91.3242,1
Canada,12/1/2012,99.74,103.0425933,0.072,93.37,91.2519,0
Canada,1/1/2013,99.79,103.5010463,0.071,94.1,92.3176,0
Canada,2/1/2013,99.86,104.4791001,0.071,95.1,91.6157,0
Canada,3/1/2013,99.93,105.1133919,0.073,95.69,92.4481,0
Canada,4/1/2013,100.01,104.6196363,0.071,95.02,92.7583,0
Canada,5/1/2013,100.1,103.2038298,0.07,94.82,94.4792,0
Canada,6/1/2013,100.2,101.6967807,0.071,94.53,93.4602,0
Canada,7/1/2013,100.3,100.8674035,0.072,94.92,94.3416,0
Canada,8/1/2013,100.42,100.711184,0.071,95.74,95.0528,0
Canada,9/1/2013,100.52,100.7517082,0.07,96.53,94.6587,0
Canada,10/1/2013,100.62,100.5449331,0.07,97.88,95.342,0
Canada,11/1/2013,100.68,100.0505106,0.07,97.54,95.5472,0
Canada,12/1/2013,100.72,99.46625149,0.072,96.7,95.1344,0
Canada,1/1/2014,100.75,98.98223769,0.07,97.05,95.7873,0
Canada,2/1/2014,100.79,98.6817311,0.07,98.86,95.9016,0
Canada,3/1/2014,100.86,98.58706946,0.07,99.17,95.9086,0
Canada,4/1/2014,100.96,98.70739918,0.07,100.46,97.0605,0
